order_date,week_day,order_item_delivery_address_region,order_total_paid_per_day
2022-06-23,Thursday,provence-alpes-cote d'azur,38774.58000000014
2022-06-23,Thursday,brittany,15166.879999999972
2022-06-23,Thursday,ile-de-france,124583.09000000086
2022-06-23,Thursday,normandy,17004.049999999996
2022-06-23,Thursday,bourgogne-franche-comte,9874.7499999999836
2022-06-23,Thursday,corsica,1342.68
2022-06-24,Friday,grand est,28406.909999999945
2022-06-24,Friday,auvergne-rhone-alpes,73266.900000000023
2022-06-24,Friday,provence-alpes-cote d'azur,25203.009999999966
2022-06-24,Friday,new aquitaine,11216.009999999987
2022-06-24,Friday,centre-loire valley,6317.3399999999983
2022-06-24,Friday,bourgogne-franche-comte,11641.299999999981
2022-06-24,Friday,nord-pas-de-calais and picardy,19400.849999999969
2022-06-24,Friday,guadeloupe,24.99
2022-06-24,Friday,hauts-de-france,10372.759999999989
2022-06-24,Friday,corsica,1128.94
2022-06-24,Friday,ile-de-france,93201.660000000149
2022-06-24,Friday,brittany,12403.749999999984
2022-06-24,Friday,pays de la loire,12742.319999999985
2022-06-24,Friday,normandy,17292.009999999987
2022-06-24,Friday,occitania,91880.959999999977
2022-06-24,Friday,nouvelle-aquitaine,7696.9399999999978
2022-06-24,Friday,centre-val de loire,4304.96
2022-06-25,Saturday,auvergne-rhone-alpes,29429.400000000143
2022-06-25,Saturday,provence-alpes-cote d'azur,24004.48000000004
2022-06-25,Saturday,centre-val de loire,4373.8699999999981
2022-06-25,Saturday,nouvelle-aquitaine,10482.629999999996
2022-06-25,Saturday,grand est,19752.559999999994
2022-06-25,Saturday,ile-de-france,104359.50000000071
2022-06-25,Saturday,corsica,764.94
2022-06-25,Saturday,normandy,10912.129999999972
2022-06-25,Saturday,bourgogne-franche-comte,10197.619999999988
2022-06-25,Saturday,centre-loire valley,5397.0599999999949
2022-06-25,Saturday,brittany,9787.149999999976
2022-06-25,Saturday,pays de la loire,9583.9899999999834
2022-06-25,Saturday,occitania,24176.760000000086
2022-06-25,Saturday,new aquitaine,9168.1299999999883
2022-06-25,Saturday,hauts-de-france,12962.979999999994
2022-06-25,Saturday,nord-pas-de-calais and picardy,17041.219999999972
2022-06-26,Sunday,centre-val de loire,9226.8899999999958
2022-06-26,Sunday,ile-de-france,87817.8700000005
2022-06-26,Sunday,nord-pas-de-calais and picardy,16159.409999999967
2022-06-26,Sunday,occitania,23499.390000000079
2022-06-26,Sunday,auvergne-rhone-alpes,55967.969999999863
2022-06-26,Sunday,bourgogne-franche-comte,8528.1299999999865
2022-06-26,Sunday,centre-loire valley,6793.0699999999915
2022-06-26,Sunday,new aquitaine,11933.939999999975
2022-06-26,Sunday,nouvelle-aquitaine,12263.609999999988
2022-06-26,Sunday,corsica,1063.5
2022-06-26,Sunday,grand est,26796.720000000081
2022-06-26,Sunday,pays de la loire,11738.309999999981
2022-06-26,Sunday,,23.74
2022-06-26,Sunday,normandy,16040.929999999978
2022-06-26,Sunday,provence-alpes-cote d'azur,50572.000000000022
2022-06-26,Sunday,hauts-de-france,13345.219999999985
2022-06-26,Sunday,brittany,9698.9399999999787
2022-06-27,Monday,occitania,43877.390000000036
2022-06-27,Monday,grand est,44615.950000000026
2022-06-27,Monday,auvergne-rhone-alpes,71636.689999999769
2022-06-27,Monday,provence-alpes-cote d'azur,41145.960000000086
2022-06-27,Monday,new aquitaine,26935.100000000159
2022-06-27,Monday,brittany,18438.360000000004
2022-06-27,Monday,normandy,20914.070000000043
2022-06-27,Monday,corsica,1105.9499999999998
2022-06-27,Monday,hauts-de-france,19665.060000000016
2022-06-27,Monday,centre-loire valley,10034.809999999979
2022-06-27,Monday,centre-val de loire,4314.47
2022-06-27,Monday,pays de la loire,19763.60000000006
2022-06-27,Monday,nord-pas-de-calais and picardy,28827.430000000117
2022-06-27,Monday,nouvelle-aquitaine,18917.450000000015
2022-06-27,Monday,ile-de-france,131921.08000000089
2022-06-27,Monday,bourgogne-franche-comte,19142.120000000032
2022-06-28,Tuesday,centre-loire valley,11172.989999999993
2022-06-28,Tuesday,new aquitaine,20409.550000000028
2022-06-28,Tuesday,ile-de-france,142067.35000000062
2022-06-28,Tuesday,bourgogne-franche-comte,27065.150000000074
2022-06-28,Tuesday,brittany,22778.45000000003
2022-06-28,Tuesday,provence-alpes-cote d'azur,47992.329999999936
2022-06-28,Tuesday,nouvelle-aquitaine,10569.859999999979
2022-06-28,Tuesday,centre-val de loire,7788.2199999999957
2022-06-28,Tuesday,pays de la loire,31309.880000000136
2022-06-28,Tuesday,auvergne-rhone-alpes,59114.279999999962
2022-06-28,Tuesday,occitania,35587.250000000138
2022-06-28,Tuesday,guadeloupe,30.75
2022-06-28,Tuesday,nord-pas-de-calais and picardy,36369.440000000155
2022-06-28,Tuesday,hauts-de-france,20358.500000000011
2022-06-28,Tuesday,normandy,22822.490000000063
2022-06-28,Tuesday,grand est,41727.32
2022-06-28,Tuesday,corsica,3682.5799999999986
2022-06-29,Wednesday,grand est,50953.3199999999
2022-06-29,Wednesday,new aquitaine,15671.169999999962
2022-06-29,Wednesday,hauts-de-france,14741.99999999998
2022-06-29,Wednesday,provence-alpes-cote d'azur,43768.6000000001
2022-06-29,Wednesday,centre-val de loire,6771.4799999999987
2022-06-29,Wednesday,occitania,48147.349999999809
2022-06-29,Wednesday,ile-de-france,141486.52000000095
2022-06-29,Wednesday,auvergne-rhone-alpes,75200.76000000014
2022-06-29,Wednesday,nord-pas-de-calais and picardy,28320.980000000145
2022-06-29,Wednesday,nouvelle-aquitaine,13073.809999999969
2022-06-29,Wednesday,corsica,9067.0199999999932
2022-06-29,Wednesday,pays de la loire,23721.630000000074
2022-06-29,Wednesday,bourgogne-franche-comte,17374.23999999998
2022-06-29,Wednesday,brittany,31668.5100000001
2022-06-29,Wednesday,normandy,20172.750000000022
2022-06-29,Wednesday,,21.99
2022-06-29,Wednesday,centre-loire valley,12024.019999999982
2022-06-30,Thursday,auvergne-rhone-alpes,57825.239999999896
2022-06-30,Thursday,nouvelle-aquitaine,10092.509999999982
2022-06-30,Thursday,normandy,19562.500000000011
2022-06-30,Thursday,corsica,2847.6400000000003
2022-06-30,Thursday,grand est,35625.210000000145
2022-06-30,Thursday,provence-alpes-cote d'azur,43923.310000000027
2022-06-30,Thursday,hauts-de-france,23021.790000000026
2022-06-30,Thursday,pays de la loire,24315.740000000063
2022-06-30,Thursday,new aquitaine,17310.969999999961
2022-06-30,Thursday,ile-de-france,176374.02999999945
2022-06-30,Thursday,occitania,40352.360000000081
2022-06-30,Thursday,metropolitan france,6.9
2022-06-30,Thursday,centre-val de loire,4659.2599999999966
2022-06-30,Thursday,brittany,21721.650000000012
2022-06-30,Thursday,nord-pas-de-calais and picardy,28358.580000000115
2022-06-30,Thursday,centre-loire valley,8328.109999999986
2022-06-30,Thursday,bourgogne-franche-comte,16318.589999999967
2022-06-30,Thursday,saint martin (france),36.97
2022-07-01,Friday,hauts-de-france,17320.82999999998
2022-07-01,Friday,nord-pas-de-calais and picardy,21859.750000000011
2022-07-01,Friday,provence-alpes-cote d'azur,28900.550000000119
2022-07-01,Friday,bourgogne-franche-comte,15398.689999999991
2022-07-01,Friday,auvergne-rhone-alpes,49909.029999999919
2022-07-01,Friday,guadeloupe,165.07999999999998
2022-07-01,Friday,centre-loire valley,8205.469999999983
2022-07-01,Friday,,18.95
2022-07-01,Friday,new aquitaine,16924.309999999976
2022-07-01,Friday,centre-val de loire,8647.8999999999924
2022-07-01,Friday,ile-de-france,122803.78000000121
2022-07-01,Friday,corsica,2951.86
2022-07-01,Friday,occitania,32180.070000000178
2022-07-01,Friday,grand est,36282.000000000153
2022-07-01,Friday,brittany,18345.259999999991
2022-07-01,Friday,normandy,22990.52
2022-07-01,Friday,pays de la loire,13791.319999999969
2022-07-01,Friday,nouvelle-aquitaine,9846.8099999999922
2022-07-02,Saturday,brittany,11440.269999999984
2022-07-02,Saturday,martinique,836.0
2022-07-02,Saturday,ile-de-france,116079.81000000089
2022-07-02,Saturday,normandy,12703.699999999981
2022-07-02,Saturday,grand est,32411.660000000098
2022-07-02,Saturday,nouvelle-aquitaine,6255.0799999999908
2022-07-02,Saturday,bourgogne-franche-comte,14102.129999999983
2022-07-02,Saturday,occitania,19389.480000000014
2022-07-02,Saturday,hauts-de-france,12160.449999999984
2022-07-02,Saturday,pays de la loire,12537.129999999992
2022-07-02,Saturday,provence-alpes-cote d'azur,21122.78000000001
2022-07-02,Saturday,new aquitaine,17026.399999999961
2022-07-02,Saturday,auvergne-rhone-alpes,28790.360000000161
2022-07-02,Saturday,centre-val de loire,4135.739999999998
2022-07-02,Saturday,corsica,1190.1599999999999
2022-07-02,Saturday,centre-loire valley,5740.6199999999953
2022-07-02,Saturday,nord-pas-de-calais and picardy,16145.039999999968
2022-07-03,Sunday,auvergne-rhone-alpes,46101.6099999999
2022-07-03,Sunday,centre-loire valley,7700.3499999999858
2022-07-03,Sunday,occitania,27695.230000000149
2022-07-03,Sunday,new aquitaine,14531.279999999973
2022-07-03,Sunday,normandy,15443.009999999975
2022-07-03,Sunday,guadeloupe,6.77
2022-07-03,Sunday,provence-alpes-cote d'azur,29703.990000000162
2022-07-03,Sunday,ile-de-france,102742.63000000081
2022-07-03,Sunday,nord-pas-de-calais and picardy,15498.349999999971
2022-07-03,Sunday,centre-val de loire,14520.359999999988
2022-07-03,Sunday,corsica,337.02
2022-07-03,Sunday,pays de la loire,15922.329999999985
2022-07-03,Sunday,bourgogne-franche-comte,10463.319999999989
2022-07-03,Sunday,nouvelle-aquitaine,19685.910000000011
2022-07-03,Sunday,hauts-de-france,12138.039999999977
2022-07-03,Sunday,grand est,27437.930000000106
2022-07-03,Sunday,brittany,24143.540000000048
2022-07-04,Monday,hauts-de-france,27269.210000000028
2022-07-04,Monday,pays de la loire,38328.750000000051
2022-07-04,Monday,provence-alpes-cote d'azur,45578.069999999992
2022-07-04,Monday,brittany,27084.090000000124
2022-07-04,Monday,centre-loire valley,12781.809999999979
2022-07-04,Monday,bourgogne-franche-comte,16668.669999999969
2022-07-04,Monday,centre-val de loire,5571.8199999999915
2022-07-04,Monday,grand est,43845.4799999999
2022-07-04,Monday,auvergne-rhone-alpes,62273.559999999772
2022-07-04,Monday,guadeloupe,73.42
2022-07-04,Monday,nouvelle-aquitaine,20679.410000000007
2022-07-04,Monday,corsica,1882.1100000000006
2022-07-04,Monday,ile-de-france,176286.40999999904
2022-07-04,Monday,normandy,23248.820000000091
2022-07-04,Monday,new aquitaine,24459.700000000092
2022-07-04,Monday,occitania,40867.320000000131
2022-07-04,Monday,nord-pas-de-calais and picardy,37946.390000000123
2022-07-05,Tuesday,brittany,24476.66000000004
2022-07-05,Tuesday,provence-alpes-cote d'azur,54206.039999999928
2022-07-05,Tuesday,corsica,1697.5800000000002
2022-07-05,Tuesday,hauts-de-france,16830.76999999999
2022-07-05,Tuesday,centre-val de loire,10719.569999999987
2022-07-05,Tuesday,pays de la loire,20659.710000000046
2022-07-05,Tuesday,centre-loire valley,12074.249999999982
2022-07-05,Tuesday,nord-pas-de-calais and picardy,28818.2700000002
2022-07-05,Tuesday,nouvelle-aquitaine,18154.93
2022-07-05,Tuesday,grand est,39247.710000000086
2022-07-05,Tuesday,ile-de-france,133473.41000000111
2022-07-05,Tuesday,new aquitaine,27372.190000000097
2022-07-05,Tuesday,normandy,19879.000000000022
2022-07-05,Tuesday,,95.99
2022-07-05,Tuesday,auvergne-rhone-alpes,65865.349999999817
2022-07-05,Tuesday,bourgogne-franche-comte,26409.9100000001
2022-07-05,Tuesday,saint martin (france),29.43
2022-07-05,Tuesday,occitania,48729.549999999916
2022-07-06,Wednesday,guadeloupe,324.28
2022-07-06,Wednesday,corsica,1782.3199999999997
2022-07-06,Wednesday,centre-val de loire,9764.3599999999878
2022-07-06,Wednesday,occitania,47285.979999999952
2022-07-06,Wednesday,bourgogne-franche-comte,15769.469999999958
2022-07-06,Wednesday,centre-loire valley,15470.189999999975
2022-07-06,Wednesday,ile-de-france,125821.96000000124
2022-07-06,Wednesday,pays de la loire,27056.13000000011
2022-07-06,Wednesday,nouvelle-aquitaine,16645.989999999976
2022-07-06,Wednesday,auvergne-rhone-alpes,63212.269999999859
2022-07-06,Wednesday,provence-alpes-cote d'azur,41048.030000000072
2022-07-06,Wednesday,hauts-de-france,19323.940000000028
2022-07-06,Wednesday,normandy,31670.930000000164
2022-07-06,Wednesday,grand est,33825.470000000176
2022-07-06,Wednesday,new aquitaine,20179.910000000025
2022-07-06,Wednesday,brittany,51341.12000000001
2022-07-06,Wednesday,nord-pas-de-calais and picardy,29675.47000000011
2022-07-07,Thursday,pays de la loire,53971.39999999987
2022-07-07,Thursday,provence-alpes-cote d'azur,38171.520000000055
2022-07-07,Thursday,auvergne-rhone-alpes,47779.45
2022-07-07,Thursday,nouvelle-aquitaine,17778.739999999987
2022-07-07,Thursday,centre-loire valley,11364.509999999982
2022-07-07,Thursday,grand est,33949.910000000164
2022-07-07,Thursday,nord-pas-de-calais and picardy,48180.989999999991
2022-07-07,Thursday,centre-val de loire,8130.2899999999945
2022-07-07,Thursday,brittany,22983.670000000056
2022-07-07,Thursday,ile-de-france,123875.00000000103
2022-07-07,Thursday,new aquitaine,24461.240000000056
2022-07-07,Thursday,occitania,40221.180000000131
2022-07-07,Thursday,hauts-de-france,26837.400000000071
2022-07-07,Thursday,normandy,16925.75999999998
2022-07-07,Thursday,corsica,2022.9099999999999
2022-07-07,Thursday,guadeloupe,39.94
2022-07-07,Thursday,bourgogne-franche-comte,17436.270000000015
2022-07-08,Friday,brittany,15932.449999999966
2022-07-08,Friday,nouvelle-aquitaine,23692.200000000019
2022-07-08,Friday,guadeloupe,121.24
2022-07-08,Friday,nord-pas-de-calais and picardy,29603.530000000068
2022-07-08,Friday,centre-loire valley,7010.85999999999
2022-07-08,Friday,,37.39
2022-07-08,Friday,auvergne-rhone-alpes,42291.650000000074
2022-07-08,Friday,ile-de-france,101888.21000000046
2022-07-08,Friday,bourgogne-franche-comte,18330.83000000002
2022-07-08,Friday,provence-alpes-cote d'azur,32046.900000000158
2022-07-08,Friday,corsica,914.23
2022-07-08,Friday,new aquitaine,45731.460000000021
2022-07-08,Friday,hauts-de-france,16859.80999999999
2022-07-08,Friday,pays de la loire,20918.830000000013
2022-07-08,Friday,occitania,40482.680000000058
2022-07-08,Friday,centre-val de loire,4800.1399999999967
2022-07-08,Friday,normandy,14228.349999999977
2022-07-08,Friday,grand est,32342.730000000152
2022-07-09,Saturday,auvergne-rhone-alpes,31560.290000000146
2022-07-09,Saturday,normandy,15765.519999999984
2022-07-09,Saturday,ile-de-france,79543.830000000016
2022-07-09,Saturday,brittany,12157.309999999981
2022-07-09,Saturday,occitania,29964.480000000123
2022-07-09,Saturday,nord-pas-de-calais and picardy,14953.529999999972
2022-07-09,Saturday,bourgogne-franche-comte,6982.9299999999821
2022-07-09,Saturday,hauts-de-france,26454.860000000044
2022-07-09,Saturday,corsica,2887.3400000000006
2022-07-09,Saturday,new aquitaine,18451.68
2022-07-09,Saturday,provence-alpes-cote d'azur,19793.769999999979
2022-07-09,Saturday,nouvelle-aquitaine,12041.239999999983
2022-07-09,Saturday,centre-val de loire,6100.1299999999947
2022-07-09,Saturday,grand est,18846.770000000011
2022-07-09,Saturday,pays de la loire,12917.389999999968
2022-07-09,Saturday,centre-loire valley,5550.6199999999853
2022-07-10,Sunday,ile-de-france,89445.14000000048
2022-07-10,Sunday,provence-alpes-cote d'azur,27963.950000000128
2022-07-10,Sunday,nord-pas-de-calais and picardy,22157.650000000085
2022-07-10,Sunday,auvergne-rhone-alpes,46345.4800000001
2022-07-10,Sunday,occitania,24680.190000000086
2022-07-10,Sunday,hauts-de-france,17042.509999999973
2022-07-10,Sunday,nouvelle-aquitaine,18813.30000000001
2022-07-10,Sunday,brittany,23007.790000000074
2022-07-10,Sunday,centre-loire valley,6592.5399999999945
2022-07-10,Sunday,pays de la loire,14356.709999999983
2022-07-10,Sunday,guadeloupe,524.16
2022-07-10,Sunday,centre-val de loire,3522.8099999999959
2022-07-10,Sunday,bourgogne-franche-comte,12361.999999999962
2022-07-10,Sunday,corsica,1848.19
2022-07-10,Sunday,new aquitaine,11753.239999999969
2022-07-10,Sunday,normandy,19903.460000000025
2022-07-10,Sunday,grand est,26553.340000000084
2022-07-11,Monday,nouvelle-aquitaine,19114.180000000029
2022-07-11,Monday,guadeloupe,70.97
2022-07-11,Monday,brittany,19850.840000000033
2022-07-11,Monday,centre-val de loire,6981.5099999999948
2022-07-11,Monday,nord-pas-de-calais and picardy,28089.410000000109
2022-07-11,Monday,centre-loire valley,10346.229999999983
2022-07-11,Monday,ile-de-france,163675.33000000007
2022-07-11,Monday,new aquitaine,34895.780000000195
2022-07-11,Monday,corsica,2683.52
2022-07-11,Monday,bourgogne-franche-comte,25532.580000000085
2022-07-11,Monday,,74.65
2022-07-11,Monday,provence-alpes-cote d'azur,54591.959999999788
2022-07-11,Monday,auvergne-rhone-alpes,60733.469999999928
2022-07-11,Monday,metropolitan france,130.53
2022-07-11,Monday,hauts-de-france,20627.140000000047
2022-07-11,Monday,pays de la loire,29117.940000000141
2022-07-11,Monday,grand est,56454.339999999778
2022-07-11,Monday,normandy,22181.390000000054
2022-07-11,Monday,occitania,42741.800000000083
2022-07-12,Tuesday,brittany,35238.180000000095
2022-07-12,Tuesday,centre-val de loire,13126.129999999979
2022-07-12,Tuesday,pays de la loire,53520.349999999991
2022-07-12,Tuesday,corsica,1527.0700000000006
2022-07-12,Tuesday,ile-de-france,282943.64999999641
2022-07-12,Tuesday,nouvelle-aquitaine,55095.039999999906
2022-07-12,Tuesday,auvergne-rhone-alpes,146601.16000000027
2022-07-12,Tuesday,hauts-de-france,39537.69999999999
2022-07-12,Tuesday,centre-loire valley,20215.42000000002
2022-07-12,Tuesday,new aquitaine,46946.960000000043
2022-07-12,Tuesday,bourgogne-franche-comte,32362.480000000116
2022-07-12,Tuesday,occitania,95222.8500000005
2022-07-12,Tuesday,nord-pas-de-calais and picardy,50762.989999999954
2022-07-12,Tuesday,metropolitan france,20.9
2022-07-12,Tuesday,provence-alpes-cote d'azur,95297.120000000446
2022-07-12,Tuesday,normandy,68286.759999999937
2022-07-12,Tuesday,grand est,92094.540000000241
2022-07-13,Wednesday,provence-alpes-cote d'azur,82017.320000000342
2022-07-13,Wednesday,new aquitaine,36517.580000000082
2022-07-13,Wednesday,grand est,104212.51000000053
2022-07-13,Wednesday,brittany,33915.350000000057
2022-07-13,Wednesday,auvergne-rhone-alpes,117339.60000000053
2022-07-13,Wednesday,normandy,37285.180000000022
2022-07-13,Wednesday,hauts-de-france,48814.369999999966
2022-07-13,Wednesday,centre-val de loire,10950.979999999996
2022-07-13,Wednesday,occitania,106671.05000000019
2022-07-13,Wednesday,corsica,1824.3600000000001
2022-07-13,Wednesday,saint martin (france),15.6
2022-07-13,Wednesday,ile-de-france,247642.49999999849
2022-07-13,Wednesday,nord-pas-de-calais and picardy,45444.340000000091
2022-07-13,Wednesday,centre-loire valley,15090.799999999979
2022-07-13,Wednesday,nouvelle-aquitaine,30686.970000000041
2022-07-13,Wednesday,pays de la loire,78850.640000000116
2022-07-13,Wednesday,bourgogne-franche-comte,20814.500000000025
2022-07-13,Wednesday,,88.87
2022-07-14,Thursday,grand est,35648.000000000124
2022-07-14,Thursday,corsica,1382.2
2022-07-14,Thursday,nord-pas-de-calais and picardy,24691.670000000016
2022-07-14,Thursday,bourgogne-franche-comte,12869.729999999985
2022-07-14,Thursday,auvergne-rhone-alpes,51837.589999999953
2022-07-14,Thursday,normandy,20183.020000000011
2022-07-14,Thursday,centre-loire valley,6211.319999999997
2022-07-14,Thursday,provence-alpes-cote d'azur,38245.060000000121
2022-07-14,Thursday,pays de la loire,20916.829999999987
2022-07-14,Thursday,hauts-de-france,18839.239999999998
2022-07-14,Thursday,ile-de-france,132672.58000000103
2022-07-14,Thursday,nouvelle-aquitaine,7563.4999999999836
2022-07-14,Thursday,new aquitaine,18149.209999999995
2022-07-14,Thursday,brittany,11199.439999999986
2022-07-14,Thursday,occitania,42814.860000000059
2022-07-14,Thursday,centre-val de loire,4105.2599999999966
2022-07-15,Friday,brittany,18390.189999999959
2022-07-15,Friday,normandy,19870.580000000016
2022-07-15,Friday,bourgogne-franche-comte,17584.269999999982
2022-07-15,Friday,occitania,39862.540000000066
2022-07-15,Friday,nord-pas-de-calais and picardy,31340.730000000156
2022-07-15,Friday,new aquitaine,33657.920000000144
2022-07-15,Friday,nouvelle-aquitaine,20231.800000000014
2022-07-15,Friday,pays de la loire,21096.950000000019
2022-07-15,Friday,hauts-de-france,14813.259999999969
2022-07-15,Friday,metropolitan france,37.3
2022-07-15,Friday,grand est,44130.210000000043
2022-07-15,Friday,provence-alpes-cote d'azur,37406.140000000159
2022-07-15,Friday,ile-de-france,117335.08000000061
2022-07-15,Friday,corsica,1267.51
2022-07-15,Friday,centre-val de loire,3728.1299999999969
2022-07-15,Friday,auvergne-rhone-alpes,57121.229999999909
2022-07-15,Friday,centre-loire valley,8166.0299999999907
2022-07-16,Saturday,occitania,22950.040000000066
2022-07-16,Saturday,pays de la loire,22070.170000000078
2022-07-16,Saturday,hauts-de-france,13701.649999999974
2022-07-16,Saturday,corsica,770.43999999999983
2022-07-16,Saturday,grand est,29629.550000000119
2022-07-16,Saturday,centre-val de loire,3810.3599999999947
2022-07-16,Saturday,normandy,11129.109999999981
2022-07-16,Saturday,nouvelle-aquitaine,9803.8099999999922
2022-07-16,Saturday,centre-loire valley,4003.8499999999967
2022-07-16,Saturday,nord-pas-de-calais and picardy,14903.219999999979
2022-07-16,Saturday,new aquitaine,17082.679999999986
2022-07-16,Saturday,ile-de-france,89510.250000000451
2022-07-16,Saturday,provence-alpes-cote d'azur,23535.420000000067
2022-07-16,Saturday,auvergne-rhone-alpes,35945.560000000056
2022-07-16,Saturday,brittany,8504.8699999999844
2022-07-16,Saturday,bourgogne-franche-comte,6522.24999999999
2022-07-17,Sunday,grand est,31353.500000000182
2022-07-17,Sunday,normandy,13160.339999999976
2022-07-17,Sunday,nouvelle-aquitaine,8771.2099999999937
2022-07-17,Sunday,ile-de-france,102969.6400000007
2022-07-17,Sunday,pays de la loire,12958.619999999983
2022-07-17,Sunday,corsica,1414.42
2022-07-17,Sunday,brittany,10291.299999999988
2022-07-17,Sunday,new aquitaine,9827.47999999999
2022-07-17,Sunday,bourgogne-franche-comte,9151.17999999998
2022-07-17,Sunday,centre-val de loire,6092.1599999999962
2022-07-17,Sunday,auvergne-rhone-alpes,48746.019999999968
2022-07-17,Sunday,provence-alpes-cote d'azur,27882.9000000001
2022-07-17,Sunday,hauts-de-france,12175.139999999979
2022-07-17,Sunday,occitania,28972.10000000018
2022-07-17,Sunday,centre-loire valley,5994.679999999993
2022-07-17,Sunday,nord-pas-de-calais and picardy,11499.949999999957
2022-07-18,Monday,normandy,25352.540000000103
2022-07-18,Monday,grand est,40260.720000000183
2022-07-18,Monday,ile-de-france,144117.40000000049
2022-07-18,Monday,metropolitan france,81.8
2022-07-18,Monday,corsica,1340.63
2022-07-18,Monday,auvergne-rhone-alpes,84368.580000000526
2022-07-18,Monday,hauts-de-france,16230.71999999997
2022-07-18,Monday,occitania,54738.4999999999
2022-07-18,Monday,nouvelle-aquitaine,15768.189999999973
2022-07-18,Monday,nord-pas-de-calais and picardy,23553.250000000036
2022-07-18,Monday,new aquitaine,25897.140000000083
2022-07-18,Monday,,44.54
2022-07-18,Monday,bourgogne-franche-comte,14215.959999999965
2022-07-18,Monday,guadeloupe,178.23
2022-07-18,Monday,pays de la loire,31921.060000000121
2022-07-18,Monday,provence-alpes-cote d'azur,46800.839999999989
2022-07-18,Monday,centre-val de loire,5447.2199999999957
2022-07-18,Monday,brittany,17510.729999999981
2022-07-18,Monday,centre-loire valley,9939.7499999999764
2022-07-19,Tuesday,normandy,12484.469999999972
2022-07-19,Tuesday,centre-loire valley,7225.6599999999889
2022-07-19,Tuesday,provence-alpes-cote d'azur,49802.719999999863
2022-07-19,Tuesday,corsica,999.68000000000006
2022-07-19,Tuesday,pays de la loire,24989.910000000094
2022-07-19,Tuesday,centre-val de loire,7609.4899999999952
2022-07-19,Tuesday,nord-pas-de-calais and picardy,19195.28999999999
2022-07-19,Tuesday,bourgogne-franche-comte,15486.579999999973
2022-07-19,Tuesday,ile-de-france,137734.57000000097
2022-07-19,Tuesday,grand est,45864.359999999935
2022-07-19,Tuesday,hauts-de-france,13682.609999999977
2022-07-19,Tuesday,new aquitaine,18801.959999999981
2022-07-19,Tuesday,auvergne-rhone-alpes,69711.449999999881
2022-07-19,Tuesday,occitania,29907.310000000223
2022-07-19,Tuesday,brittany,24078.340000000069
2022-07-19,Tuesday,nouvelle-aquitaine,13582.589999999978
2022-07-20,Wednesday,corsica,522.58
2022-07-20,Wednesday,occitania,33263.390000000181
2022-07-20,Wednesday,brittany,15541.299999999981
2022-07-20,Wednesday,centre-val de loire,6077.5699999999924
2022-07-20,Wednesday,nouvelle-aquitaine,10911.399999999987
2022-07-20,Wednesday,pays de la loire,19963.200000000044
2022-07-20,Wednesday,bourgogne-franche-comte,13193.75999999996
2022-07-20,Wednesday,auvergne-rhone-alpes,49953.540000000074
2022-07-20,Wednesday,new aquitaine,20028.160000000022
2022-07-20,Wednesday,hauts-de-france,13335.529999999982
2022-07-20,Wednesday,nord-pas-de-calais and picardy,22082.060000000041
2022-07-20,Wednesday,centre-loire valley,15038.349999999989
2022-07-20,Wednesday,grand est,31210.950000000204
2022-07-20,Wednesday,provence-alpes-cote d'azur,38161.810000000121
2022-07-20,Wednesday,ile-de-france,105926.96000000072
2022-07-20,Wednesday,normandy,14790.269999999951
2022-07-21,Thursday,centre-val de loire,4317.2399999999971
2022-07-21,Thursday,provence-alpes-cote d'azur,57370.299999999886
2022-07-21,Thursday,corsica,642.88000000000011
2022-07-21,Thursday,pays de la loire,25371.980000000058
2022-07-21,Thursday,grand est,45792.889999999963
2022-07-21,Thursday,auvergne-rhone-alpes,50676.690000000061
2022-07-21,Thursday,occitania,33586.470000000169
2022-07-21,Thursday,ile-de-france,101784.63000000069
2022-07-21,Thursday,hauts-de-france,10121.319999999974
2022-07-21,Thursday,normandy,13585.179999999977
2022-07-21,Thursday,new aquitaine,16269.579999999951
2022-07-21,Thursday,metropolitan france,57.2
2022-07-21,Thursday,centre-loire valley,7304.49999999999
2022-07-21,Thursday,bourgogne-franche-comte,12436.329999999973
2022-07-21,Thursday,brittany,36983.600000000042
2022-07-21,Thursday,nord-pas-de-calais and picardy,17304.889999999989
2022-07-21,Thursday,nouvelle-aquitaine,10090.419999999984
2022-07-22,Friday,ile-de-france,114728.11000000102
2022-07-22,Friday,grand est,38305.640000000123
2022-07-22,Friday,nord-pas-de-calais and picardy,13162.189999999957
2022-07-22,Friday,corsica,2333.9299999999994
2022-07-22,Friday,centre-val de loire,3375.1099999999974
2022-07-22,Friday,normandy,14067.369999999963
2022-07-22,Friday,nouvelle-aquitaine,10568.219999999983
2022-07-22,Friday,bourgogne-franche-comte,14810.609999999988
2022-07-22,Friday,hauts-de-france,8282.4599999999882
2022-07-22,Friday,metropolitan france,19.95
2022-07-22,Friday,auvergne-rhone-alpes,39748.780000000108
2022-07-22,Friday,occitania,36738.590000000091
2022-07-22,Friday,pays de la loire,10260.919999999982
2022-07-22,Friday,brittany,11251.409999999982
2022-07-22,Friday,centre-loire valley,4631.3399999999965
2022-07-22,Friday,new aquitaine,12918.819999999974
2022-07-22,Friday,provence-alpes-cote d'azur,28520.080000000155
2022-07-23,Saturday,normandy,13071.129999999976
2022-07-23,Saturday,grand est,23138.420000000071
2022-07-23,Saturday,nord-pas-de-calais and picardy,14513.239999999962
